"DD","MM","YYYY","ammonium","chlorophyll","depth","idcampain","lat","lon","nitrate","oxygen","phosphate","silicate"
21.0,5.0,2018.0,0.012,0.026500002,148.76881,738.0,42.059334,5.684,7.781,206.82349,0.259,5.505
22.0,5.0,2018.0,0.029,0.639,29.961208,738.0,41.918,4.215,0.865,248.0869,0.025,2.46
22.0,5.0,2018.0,0.215,0.433,39.78197,738.0,41.918,4.215,1.013,244.33028,0.024,2.96
22.0,5.0,2018.0,0.297,0.181,59.818836,738.0,41.918,4.215,1.195,242.23825,0.03,2.554
22.0,5.0,2018.0,0.005,0.0625,99.49001,738.0,41.918,4.215,6.873,217.24773,0.237,4.352
22.0,5.0,2018.0,0.011,0.0285,149.16731,738.0,41.918,4.215,7.91,205.66113,0.283,5.319
22.0,5.0,2018.0,0.084,0.40499997,4.464677,738.0,41.967335,4.416,0.499,252.18689,0.029,2.466
22.0,5.0,2018.0,0.013,0.628,29.961073,738.0,41.967335,4.416,0.449,253.9991,0.023,2.669
22.0,5.0,2018.0,0.038,0.2315,59.521008,738.0,41.967335,4.416,1.675,240.74687,0.029,2.955
22.0,5.0,2018.0,0.057,0.0635,99.192055,738.0,41.967335,4.416,6.447,218.9236,0.217,4.275
22.0,5.0,2018.0,0.047,0.0315,148.77007,738.0,41.967335,4.416,7.266,210.66516,0.269,5.174
22.0,5.0,2018.0,0.093,0.568,4.4646635,738.0,41.999332,4.567,0.43,253.10632,0.036,2.464
22.0,5.0,2018.0,0.128,0.4375,29.564178,738.0,41.999332,4.567,0.664,254.25945,0.038,2.487
22.0,5.0,2018.0,0.155,0.168,59.322456,738.0,41.999332,4.567,1.304,241.98814,0.027,3.035
22.0,5.0,2018.0,0.009,0.0905,98.79509,738.0,41.999332,4.567,5.945,220.71017,0.199,4.05
22.0,5.0,2018.0,0.066,0.026999999,148.76962,738.0,41.999332,4.567,7.352,205.92557,0.277,5.24
22.0,5.0,2018.0,0.023,0.61800003,5.159109,738.0,42.102,4.501,0.033,252.8101,0.046,2.03
22.0,5.0,2018.0,0.192,0.2485,59.421085,738.0,42.102,4.501,0.996,242.06912,0.038,2.811
22.0,5.0,2018.0,0.026,0.0775,99.488335,738.0,42.102,4.501,6.244,220.16487,0.233,4.331
22.0,5.0,2018.0,0.014,0.0235,149.1648,738.0,42.102,4.501,7.466,207.39952,0.286,5.188
23.0,5.0,2018.0,0.012,0.5265,4.563831,738.0,42.109333,4.675,0.112,251.17625,0.033,2.104
23.0,5.0,2018.0,0.06,0.5475,29.762281,738.0,42.109333,4.675,0.459,253.40665,0.032,2.459
23.0,5.0,2018.0,0.021,0.20300001,59.321857,738.0,42.109333,4.675,1.661,240.63516,0.048,2.722
23.0,5.0,2018.0,0.004,0.058000002,99.28993,738.0,42.109333,4.675,6.319,219.68108,0.229,3.923
23.0,5.0,2018.0,0.035,0.035499997,148.76813,738.0,42.109333,4.675,7.468,214.51918,0.293,5.102
23.0,5.0,2018.0,0.028,0.45099998,4.66304,738.0,42.117,4.75,0.272,250.64734,0.03,2.392
23.0,5.0,2018.0,0.065,0.44349998,19.841988,738.0,42.117,4.75,0.347,253.54297,0.022,2.371
23.0,5.0,2018.0,0.258,0.23699999,39.483658,738.0,42.117,4.75,1.028,245.49774,0.04,2.611
23.0,5.0,2018.0,0.02,0.057,79.3564,738.0,42.117,4.75,6.353,218.33319,0.228,4.026
23.0,5.0,2018.0,0.034,0.0265,148.56973,738.0,42.117,4.75,7.718,204.24663,0.296,5.181
23.0,5.0,2018.0,0.01,0.3475,4.8614216,738.0,42.215,4.837,0.042,260.46173,0.028,1.802
23.0,5.0,2018.0,0.011,0.39850003,19.742605,738.0,42.215,4.837,0.631,251.52988,0.02,2.096
23.0,5.0,2018.0,0.031,0.3605,29.960392,738.0,42.215,4.837,1.316,243.7737,0.047,2.368
23.0,5.0,2018.0,0.058,0.2115,44.641365,738.0,42.215,4.837,2.265,240.03757,0.068,2.999
23.0,5.0,2018.0,0.01,0.2625,59.32128,738.0,42.215,4.837,3.943,230.5676,0.092,3.578
23.0,5.0,2018.0,0.008,0.16049999,79.15734,738.0,42.215,4.837,7.095,217.86272,0.235,5.129
23.0,5.0,2018.0,0.004,0.089,99.28896,738.0,42.215,4.837,8.173,211.86443,0.319,5.715
23.0,5.0,2018.0,0.03,0.5165,30.15911,738.0,42.099667,4.918,0.649,251.79124,0.032,2.703
23.0,5.0,2018.0,0.166,0.147,59.520283,738.0,42.099667,4.918,1.832,240.01707,0.051,2.836
23.0,5.0,2018.0,0.004,0.042999998,99.19085,738.0,42.099667,4.918,7.326,219.6985,0.289,5.234
23.0,5.0,2018.0,0.011,0.037,148.96654,738.0,42.099667,4.918,8.003,209.47002,0.327,5.983
23.0,5.0,2018.0,0.039,0.4595,29.46511,738.0,41.95,4.986,0.485,247.26279,0.039,2.242
23.0,5.0,2018.0,0.015,0.137,58.925976,738.0,41.95,4.986,5.513,227.11131,0.182,3.495
23.0,5.0,2018.0,0.025,0.030000001,99.39055,738.0,41.95,4.986,7.009,214.3562,0.273,4.474
23.0,5.0,2018.0,0.038,0.0255,148.7703,738.0,41.95,4.986,7.955,201.58162,0.316,5.388
23.0,5.0,2018.0,0.036,0.365,4.762348,738.0,41.899666,4.783,0.133,252.33656,0.038,1.434
23.0,5.0,2018.0,0.084,0.6695,29.862057,738.0,41.899666,4.783,0.382,250.12973,0.04,2.129
23.0,5.0,2018.0,0.028,0.11749999,59.422188,738.0,41.899666,4.783,4.128,231.58542,0.115,3.474
23.0,5.0,2018.0,0.003,0.0345,98.99434,738.0,41.899666,4.783,6.69,211.29863,0.222,4.528
23.0,5.0,2018.0,0.217,0.026500002,148.77098,738.0,41.899666,4.783,7.578,208.28,0.305,5.328
23.0,5.0,2018.0,0.043,0.44,39.187153,738.0,41.816166,4.6,0.885,249.59775,0.022,2.507
23.0,5.0,2018.0,0.043,0.47899997,59.224266,738.0,41.816166,4.6,1.46,241.77393,0.024,2.724
23.0,5.0,2018.0,0.004,0.0765,99.2926,738.0,41.816166,4.6,2.008,224.33662,0.193,2.04
23.0,5.0,2018.0,0.004,0.0345,149.367,738.0,41.816166,4.6,8.147,205.54839,0.322,5.479
24.0,5.0,2018.0,0.012,0.6235,4.8615327,738.0,41.96583,4.649,0.067,250.63197,0.036,2.235
24.0,5.0,2018.0,0.011,0.592,29.762672,738.0,41.96583,4.649,0.409,254.71045,0.039,2.496
24.0,5.0,2018.0,0.027,0.2685,59.32264,738.0,41.96583,4.649,0.989,245.07852,0.028,2.689
24.0,5.0,2018.0,0.015,0.094,99.19207,738.0,41.96583,4.649,5.438,224.59698,0.18,3.737
24.0,5.0,2018.0,0.009,0.035,148.96837,738.0,41.96583,4.649,7.487,207.40977,0.29,5.057
26.0,5.0,2018.0,0.115,0.52,39.08412,738.0,42.884666,4.342167,0.335,251.33205,0.032,1.01
26.0,5.0,2018.0,0.009,0.19,79.3508,738.0,42.884666,4.342167,2.027,233.1793,0.049,1.628
26.0,5.0,2018.0,0.016,0.0685,149.15405,738.0,42.884666,4.342167,2.508,230.26215,0.097,1.824
26.0,5.0,2018.0,0.007,0.6465,49.10277,738.0,42.701,4.4635,1.211,245.32555,0.032,1.922
26.0,5.0,2018.0,0.013,0.4425,59.516994,738.0,42.701,4.4635,3.059,233.51344,0.049,2.225
26.0,5.0,2018.0,0.004,0.050499998,99.38369,738.0,42.701,4.4635,5.185,218.18663,0.162,3.106
26.0,5.0,2018.0,0.008,0.0545,148.85918,738.0,42.701,4.4635,6.713,210.39561,0.236,3.944
26.0,5.0,2018.0,0.088,0.6615,29.661924,738.0,42.5335,4.599667,2.317,251.44992,0.089,3.18
26.0,5.0,2018.0,0.007,0.024,148.86147,738.0,42.5335,4.599667,8.201,201.69232,0.309,6.169
26.0,5.0,2018.0,0.095,0.608,29.36483,738.0,42.3505,4.733167,0.082,250.33882,0.049,1.531
26.0,5.0,2018.0,0.053,0.7055,39.879585,738.0,42.3505,4.733167,2.251,238.3043,0.065,2.661
26.0,5.0,2018.0,0.02,0.1515,59.518913,738.0,42.3505,4.733167,6.742,216.75674,0.227,4.531
26.0,5.0,2018.0,0.01,0.051,99.58523,738.0,42.3505,4.733167,8.046,207.68344,0.276,5.438
26.0,5.0,2018.0,0.082,0.0275,148.9631,738.0,42.3505,4.733167,8.721,199.94162,0.317,6.367
27.0,5.0,2018.0,0.015,0.514,39.285023,738.0,42.184666,4.862,0.789,241.55869,0.057,1.89
27.0,5.0,2018.0,0.017,0.12900001,58.726334,738.0,42.184666,4.862,1.579,237.27213,0.057,2.125
27.0,5.0,2018.0,0.024,0.0345,98.89258,738.0,42.184666,4.862,6.675,217.66182,0.252,4.038
27.0,5.0,2018.0,0.027,0.0275,148.46967,738.0,42.184666,4.862,7.744,208.8704,0.301,5.059
27.0,5.0,2018.0,0.024,0.902,39.68246,738.0,42.004,4.812667,0.513,249.09038,0.022,2.503
27.0,5.0,2018.0,0.005,0.1365,59.61999,738.0,42.004,4.812667,1.418,238.35657,0.028,2.74
27.0,5.0,2018.0,0.022,0.13,78.861336,738.0,42.004,4.812667,1.37,239.73315,0.02,2.566
27.0,5.0,2018.0,0.004,0.0815,100.08423,738.0,42.004,4.812667,4.772,225.1802,0.127,3.546
27.0,5.0,2018.0,0.012,0.0295,150.05843,738.0,42.004,4.812667,8.204,194.88428,0.313,5.509
27.0,5.0,2018.0,0.118,0.8625,29.762712,738.0,41.9515,4.991333,0.084,258.31128,0.024,2.192
27.0,5.0,2018.0,0.136,0.74799997,39.881046,738.0,41.9515,4.991333,0.434,249.05449,0.025,2.25
27.0,5.0,2018.0,0.016,0.3005,58.529217,738.0,41.9515,4.991333,3.457,229.20743,0.05,3.135
27.0,5.0,2018.0,0.247,0.039,99.39053,738.0,41.9515,4.991333,7.316,214.48329,0.265,5.154
27.0,5.0,2018.0,0.011,0.024500001,148.67113,738.0,41.9515,4.991333,8.198,205.19781,0.319,5.921
27.0,5.0,2018.0,0.051,0.542,30.557123,738.0,41.6665,5.199667,0.505,256.12802,0.022,2.334
27.0,5.0,2018.0,0.015,0.1515,59.125885,738.0,41.6665,5.199667,4.449,227.15126,0.074,3.262
27.0,5.0,2018.0,0.016,0.04,99.49231,738.0,41.6665,5.199667,6.843,217.81763,0.238,4.574
27.0,5.0,2018.0,0.028,0.025,148.97246,738.0,41.6665,5.199667,8.005,200.75854,0.307,5.705
27.0,5.0,2018.0,0.019,0.169,4.564086,738.0,41.499832,5.349833,0.139,246.46535,0.023,2.409
27.0,5.0,2018.0,0.026,0.629,29.466328,738.0,41.499832,5.349833,0.404,252.14386,0.028,2.523
27.0,5.0,2018.0,0.029,0.69299996,36.906647,738.0,41.499832,5.349833,0.714,246.94403,0.026,2.495
27.0,5.0,2018.0,0.005,0.253,59.622746,738.0,41.499832,5.349833,2.655,232.87386,0.027,2.813
27.0,5.0,2018.0,0.008,0.031999998,99.29548,738.0,41.499832,5.349833,7.724,203.29338,0.288,4.971
27.0,5.0,2018.0,0.004,0.44349998,29.566336,738.0,41.202667,5.5665,0.159,254.22974,0.025,2.257
27.0,5.0,2018.0,0.031,0.35,59.425983,738.0,41.202667,5.5665,4.806,227.4475,0.098,3.674
27.0,5.0,2018.0,0.021,0.029,99.09983,738.0,41.202667,5.5665,8.041,206.3858,0.304,5.222
27.0,5.0,2018.0,0.007,0.021499999,146.79745,738.0,41.202667,5.5665,8.768,198.53532,0.349,6.08
28.0,5.0,2018.0,0.03,0.386,53.971558,738.0,40.933334,5.783833,0.267,247.64717,0.034,2.157
28.0,5.0,2018.0,0.02,0.4325,59.03066,738.0,40.933334,5.783833,0.781,244.73618,0.025,2.243
28.0,5.0,2018.0,0.008,0.248,59.230854,738.0,40.6,6.016667,4.133,232.03233,0.064,3.057
28.0,5.0,2018.0,0.02,0.0645,79.565796,738.0,40.6,6.016667,6.308,219.71182,0.221,3.82
28.0,5.0,2018.0,0.032,0.018,119.138756,738.0,40.6,6.016667,6.703,202.53078,0.187,4.571
28.0,5.0,2018.0,0.03,0.018,148.88783,738.0,40.6,6.016667,7.733,191.81235,0.311,4.956
28.0,5.0,2018.0,0.012,0.1595,78.972855,738.0,40.295166,6.288333,4.691,229.18692,0.131,3.611
28.0,5.0,2018.0,0.063,0.022,148.7928,738.0,40.295166,6.288333,7.72,203.69005,0.323,5.332
29.0,5.0,2018.0,0.004,0.3545,59.531696,738.0,40.001667,4.734167,3.163,221.9904,0.057,2.288
29.0,5.0,2018.0,0.004,0.06,99.20987,738.0,40.001667,4.734167,5.262,217.4271,0.156,2.805
29.0,5.0,2018.0,0.005,0.0285,148.89595,738.0,40.001667,4.734167,5.747,224.89012,0.195,3.481
29.0,5.0,2018.0,0.019,0.188,79.07417,738.0,39.99917,5.598333,3.994,222.83603,0.094,2.48
29.0,5.0,2018.0,0.003,0.0325,97.92047,738.0,39.99917,5.598333,5.591,205.28494,0.154,2.871
29.0,5.0,2018.0,0.003,0.0205,118.847755,738.0,39.99917,5.598333,6.526,199.38095,0.188,3.26
29.0,5.0,2018.0,0.003,0.019000001,148.99513,738.0,39.99917,5.598333,7.527,195.74016,0.235,3.652
29.0,5.0,2018.0,0.005,0.1835,29.867237,738.0,40.0005,6.034167,0.146,251.53705,0.02,1.638
29.0,5.0,2018.0,0.018,0.31300002,59.33329,738.0,40.0005,6.034167,1.453,251.16087,0.038,1.755
29.0,5.0,2018.0,0.027,0.038999997,79.27256,738.0,40.0005,6.034167,0.552,233.4335,0.022,1.679
29.0,5.0,2018.0,0.01,0.035,99.30907,738.0,40.0005,6.034167,2.187,231.94008,0.028,1.86
30.0,5.0,2018.0,0.011,0.139,79.47099,738.0,39.9945,8.028667,2.705,256.51648,0.048,1.855
30.0,5.0,2018.0,0.009,0.024,148.49939,738.0,39.9945,8.028667,6.228,224.51599,0.193,3.164
30.0,5.0,2018.0,0.029,0.057,99.50012,738.0,40.807667,7.967167,4.515,236.6602,0.117,2.223
30.0,5.0,2018.0,0.011,0.0205,149.28163,738.0,40.807667,7.967167,5.382,239.54353,0.164,2.693
31.0,5.0,2018.0,0.032,0.106000006,29.36892,738.0,40.8305,7.936167,0.081,284.1208,0.023,1.435
31.0,5.0,2018.0,0.034,0.405,59.328804,738.0,40.8305,7.936167,1.09,261.9992,0.021,1.507
31.0,5.0,2018.0,0.03,0.313,69.14913,738.0,40.8305,7.936167,2.224,254.405,0.027,1.639
31.0,5.0,2018.0,0.028,0.0535,99.1032,738.0,40.8305,7.936167,4.377,240.45987,0.136,2.291
31.0,5.0,2018.0,0.007,0.0195,148.58723,738.0,40.8305,7.936167,5.962,228.95834,0.188,3.006
31.0,5.0,2018.0,0.007,0.0975,4.1674476,738.0,40.884834,7.835167,0.234,234.32217,0.073,1.878
31.0,5.0,2018.0,0.01,0.1435,29.467985,738.0,40.884834,7.835167,0.115,262.43692,0.088,1.623
31.0,5.0,2018.0,0.028,0.3515,54.36859,738.0,40.884834,7.835167,0.168,254.48187,0.089,2.243
31.0,5.0,2018.0,0.029,0.3745,59.7253,738.0,40.884834,7.835167,0.761,244.9012,0.095,1.764
31.0,5.0,2018.0,0.014,0.044,99.00353,738.0,40.884834,7.835167,4.913,218.54536,0.219,2.957
31.0,5.0,2018.0,0.004,0.0185,148.48735,738.0,40.884834,7.835167,6.636,208.27693,0.3,3.52
31.0,5.0,2018.0,0.004,0.112,19.645647,738.0,40.966667,7.633833,0.106,248.25705,0.087,2.463
31.0,5.0,2018.0,0.043,0.1715,69.346664,738.0,40.966667,7.633833,4.526,209.10103,0.205,2.552
31.0,5.0,2018.0,0.004,0.085999995,79.46395,738.0,40.966667,7.633833,4.945,206.41553,0.2,3.254
31.0,5.0,2018.0,0.019,0.02,148.28793,738.0,40.966667,7.633833,5.81,204.69864,0.286,3.406
31.0,5.0,2018.0,0.006,0.38599998,59.525837,738.0,41.0815,7.303667,2.472,233.64465,0.148,2.857
31.0,5.0,2018.0,0.011,0.163,80.15742,738.0,41.0815,7.303667,4.499,216.357,0.186,4.852
31.0,5.0,2018.0,0.011,0.058000002,98.70422,738.0,41.0815,7.303667,5.469,213.84062,0.237,3.297
31.0,5.0,2018.0,0.011,0.025,118.93519,738.0,41.0815,7.303667,6.259,200.20198,0.196,3.366
31.0,5.0,2018.0,0.006,0.087,4.266536,738.0,41.232834,6.917,0.128,227.9395,0.058,2.196
31.0,5.0,2018.0,0.129,0.5365,59.128235,738.0,41.232834,6.917,1.308,238.79733,0.093,2.04
31.0,5.0,2018.0,0.054,0.5355,64.58384,738.0,41.232834,6.917,2.338,230.59221,0.08,2.208
31.0,5.0,2018.0,0.006,0.077999994,99.59543,738.0,41.232834,6.917,1.7,217.8248,0.032,2.748
31.0,5.0,2018.0,0.03,0.06,148.48262,738.0,41.232834,6.917,5.726,218.44185,0.205,3.625
31.0,5.0,2018.0,0.034,0.0825,5.1594334,738.0,41.416668,6.451667,0.085,239.53326,0.079,1.822
31.0,5.0,2018.0,0.004,0.1215,30.160997,738.0,41.416668,6.451667,0.067,266.51126,0.081,1.794
31.0,5.0,2018.0,0.024,0.4695,64.781136,738.0,41.416668,6.451667,2.153,235.97037,0.124,2.058
31.0,5.0,2018.0,0.006,0.0335,99.59376,738.0,41.416668,6.451667,6.006,206.2341,0.266,3.055
31.0,5.0,2018.0,0.005,0.0205,149.57077,738.0,41.416668,6.451667,7.218,200.22658,0.288,4.022
1.0,6.0,2018.0,0.03,0.116,5.1593704,738.0,41.55033,6.019,0.088,248.17403,0.061,3.073
1.0,6.0,2018.0,0.009,0.12650001,30.160627,738.0,41.55033,6.019,0.34,267.96268,0.067,2.826
1.0,6.0,2018.0,0.019,0.222,59.920048,738.0,41.55033,6.019,2.074,240.24052,0.152,3.165
1.0,6.0,2018.0,0.055,0.2335,59.920048,738.0,41.55033,6.019,1.939,241.60173,0.168,2.773
1.0,6.0,2018.0,0.006,0.0275,148.77576,738.0,41.55033,6.019,7.693,209.5838,0.329,4.954
1.0,6.0,2018.0,0.042,0.9985,49.503918,738.0,41.7325,5.549167,3.258,242.02197,0.119,2.571
1.0,6.0,2018.0,0.005,0.2115,79.45838,738.0,41.7325,5.549167,5.805,227.47517,0.261,3.471
1.0,6.0,2018.0,0.037,0.0255,148.57498,738.0,41.7325,5.549167,7.448,213.6797,0.329,4.699
8.0,6.0,2019.0,0.005,0.23809999,99.38111,739.0,42.982666,5.667667,1.968,234.74345,0.047,1.614
8.0,6.0,2019.0,0.013,0.035800003,151.13539,739.0,42.982666,5.667667,4.878,213.0811,0.171,2.65
8.0,6.0,2019.0,0.299,0.10349999,4.960299,739.0,42.947166,5.644,0.036,241.736,0.041,1.247
8.0,6.0,2019.0,0.022,0.5729,59.614822,739.0,42.947166,5.644,0.527,247.45448,0.023,1.415
8.0,6.0,2019.0,0.004,0.31885,79.35034,739.0,42.947166,5.644,1.107,241.09332,0.023,1.446
8.0,6.0,2019.0,0.017,0.0423,149.1532,739.0,42.947166,5.644,4.873,213.49109,0.157,2.689
8.0,6.0,2019.0,0.004,0.2589,4.7621946,739.0,42.25033,4.983667,0.081,252.2443,0.024,1.104
8.0,6.0,2019.0,0.023,1.7992,44.74041,739.0,42.25033,4.983667,1.916,247.13467,0.048,2.145
8.0,6.0,2019.0,0.004,0.3934,60.312935,739.0,42.25033,4.983667,5.598,210.88042,0.173,2.94
8.0,6.0,2019.0,0.042,0.72889996,59.6202,739.0,41.96583,4.6505,0.427,243.704,0.042,1.238
8.0,6.0,2019.0,0.04,0.0404,98.69623,739.0,41.96583,4.6505,6.543,210.43352,0.24,3.281
8.0,6.0,2019.0,0.031,0.03835,148.86923,739.0,41.96583,4.6505,7.997,183.88911,0.322,4.486
9.0,6.0,2019.0,0.046,0.62575,54.56132,739.0,42.0195,4.676667,3.7,223.11893,0.052,2.333
9.0,6.0,2019.0,0.064,0.579,59.322346,739.0,42.0195,4.676667,4.291,216.45949,0.065,2.508
9.0,6.0,2019.0,0.073,0.0347,99.092415,739.0,42.0195,4.676667,7.022,197.6159,0.274,3.805
9.0,6.0,2019.0,0.027,0.0192,149.26506,739.0,42.0195,4.676667,7.763,178.16344,0.324,4.851
9.0,6.0,2019.0,0.031,0.04825,100.28352,739.0,41.899834,4.783667,5.931,216.62453,0.189,3.143
9.0,6.0,2019.0,0.062,0.0363,148.67183,739.0,41.899834,4.783667,6.407,200.14354,0.223,3.323
9.0,6.0,2019.0,0.056,0.55885,49.701157,739.0,41.9835,4.968167,1.454,237.38487,0.068,1.695
9.0,6.0,2019.0,0.037,0.2111,59.71929,739.0,41.9835,4.968167,2.197,231.57927,0.053,2.052
9.0,6.0,2019.0,0.026,0.04465,99.39024,739.0,41.9835,4.968167,6.756,211.87569,0.282,4.046
9.0,6.0,2019.0,0.009,0.0334,148.76984,739.0,41.9835,4.968167,7.761,200.59045,0.347,5.097
9.0,6.0,2019.0,0.151,0.28055,4.4645815,739.0,42.199333,4.834833,0.033,251.75845,0.028,0.907
9.0,6.0,2019.0,0.004,0.8092,30.258032,739.0,42.199333,4.834833,0.029,261.11874,0.035,0.922
9.0,6.0,2019.0,0.061,0.83805,41.467247,739.0,42.199333,4.834833,0.367,248.18633,0.034,1.199
9.0,6.0,2019.0,0.048,0.14855,59.420555,739.0,42.199333,4.834833,3.374,234.83263,0.083,2.209
10.0,6.0,2019.0,0.006,0.20575,5.0598984,739.0,42.09883,4.500333,0.029,248.3452,0.041,1.333
10.0,6.0,2019.0,0.022,1.0978,30.05991,739.0,42.09883,4.500333,0.192,251.46735,0.056,0.819
10.0,6.0,2019.0,0.02,1.2641,49.40306,739.0,42.09883,4.500333,1.826,248.64041,0.055,1.186
10.0,6.0,2019.0,0.004,0.43559998,59.321915,739.0,42.09883,4.500333,6.75,232.26602,0.273,3.268
10.0,6.0,2019.0,0.006,0.030049998,149.46227,739.0,42.09883,4.500333,7.933,179.96028,0.337,4.678
10.0,6.0,2019.0,0.12,0.45385,49.006744,739.0,41.9995,4.565833,3.626,250.90564,0.082,2.374
10.0,6.0,2019.0,0.005,0.1717,82.03503,739.0,41.9995,4.565833,7.009,225.01929,0.287,3.973
10.0,6.0,2019.0,0.033,0.0269,149.56277,739.0,41.9995,4.565833,7.847,210.08707,0.328,4.77
10.0,6.0,2019.0,0.01,0.1882,6.2505217,739.0,41.964832,4.418333,0.041,250.04056,0.027,1.209
10.0,6.0,2019.0,0.028,0.25655,19.44544,739.0,41.964832,4.418333,0.046,250.49155,0.024,1.15
10.0,6.0,2019.0,0.154,0.31955,59.52102,739.0,41.964832,4.418333,0.623,243.16896,0.025,1.353
10.0,6.0,2019.0,0.008,0.12450001,79.8534,739.0,41.964832,4.418333,2.738,230.36261,0.067,1.784
10.0,6.0,2019.0,0.048,0.0438,99.78709,739.0,41.964832,4.418333,4.457,225.98894,0.14,2.44
10.0,6.0,2019.0,0.011,0.039899997,120.31378,739.0,41.964832,4.418333,6.006,212.71516,0.23,3.087
10.0,6.0,2019.0,0.004,0.03595,147.08464,739.0,41.964832,4.418333,6.557,210.82712,0.264,3.59
10.0,6.0,2019.0,0.109,0.0396,142.92247,739.0,41.816666,4.598,5.697,215.33815,0.214,3.115
11.0,6.0,2019.0,0.024,1.8912001,41.269615,739.0,42.000168,5.183333,0.235,244.05455,0.049,1.352
11.0,6.0,2019.0,0.012,0.2953,59.62001,739.0,42.000168,5.183333,2.184,236.81908,0.042,1.884
11.0,6.0,2019.0,0.008,0.03315,98.49758,739.0,42.000168,5.183333,6.916,209.56944,0.277,3.843
11.0,6.0,2019.0,0.049,0.029350001,119.22266,739.0,42.000168,5.183333,7.68,198.92278,0.322,4.499
11.0,6.0,2019.0,0.003,0.0369,148.17474,739.0,42.000168,5.183333,7.982,196.06712,0.341,4.894
11.0,6.0,2019.0,0.013,0.404,4.762305,739.0,41.99917,5.501,0.021,252.7609,0.027,0.931
11.0,6.0,2019.0,0.044,0.9679,41.567207,739.0,41.99917,5.501,0.056,255.61961,0.031,1.501
11.0,6.0,2019.0,0.055,0.4244,59.719208,739.0,41.99917,5.501,0.745,241.1128,0.031,1.416
12.0,6.0,2019.0,0.016,0.0447,79.75055,739.0,42.466167,6.766333,6.387,211.4616,0.226,3.301
12.0,6.0,2019.0,0.014,0.03165,150.34947,739.0,42.466167,6.766333,7.567,198.7475,0.3,4.395
12.0,6.0,2019.0,0.013,0.25925,20.138245,739.0,42.850166,7.684833,0.029,272.9032,0.022,1.05
12.0,6.0,2019.0,0.007,1.5401,51.581688,739.0,42.850166,7.684833,2.486,221.67368,0.025,1.813
12.0,6.0,2019.0,0.013,0.5001,59.51618,739.0,42.850166,7.684833,4.419,214.1225,0.051,2.156
12.0,6.0,2019.0,0.007,0.06245,79.05354,739.0,42.850166,7.684833,5.492,214.79797,0.177,2.49
12.0,6.0,2019.0,0.007,0.02835,99.48149,739.0,42.850166,7.684833,5.92,210.97882,0.21,2.86
12.0,6.0,2019.0,0.004,0.024050001,119.31249,739.0,42.850166,7.684833,6.327,212.79716,0.227,3.025
12.0,6.0,2019.0,0.007,0.22885,59.01865,739.0,43.15,8.1535,3.543,224.89935,0.076,2.189
12.0,6.0,2019.0,0.031,0.0436,99.478745,739.0,43.15,8.1535,5.519,214.52019,0.184,2.79
12.0,6.0,2019.0,0.013,0.03025,148.15909,739.0,43.15,8.1535,7.139,195.21024,0.292,3.927
13.0,6.0,2019.0,0.014,0.4925,29.858168,739.0,43.316,8.000167,0.421,266.4262,0.035,1.532
13.0,6.0,2019.0,0.051,0.59459996,46.42211,739.0,43.316,8.000167,4.276,219.72208,0.038,2.441
13.0,6.0,2019.0,0.026,0.1566,58.819397,739.0,43.316,8.000167,5.444,219.15218,0.168,2.862
13.0,6.0,2019.0,0.008,0.038,98.08904,739.0,43.316,8.000167,6.914,204.21896,0.261,3.726
13.0,6.0,2019.0,0.006,0.0187,148.85075,739.0,43.316,8.000167,7.831,196.33362,0.329,4.399
13.0,6.0,2019.0,0.012,0.76035,45.33063,739.0,43.432,7.903833,3.521,222.58182,0.037,2.196
13.0,6.0,2019.0,0.005,0.06685,79.644295,739.0,43.432,7.903833,5.962,212.55629,0.209,3.076
13.0,6.0,2019.0,0.019,1.4117,50.290222,739.0,43.3,8.4675,0.3,244.93912,0.055,1.541
13.0,6.0,2019.0,0.02,0.56995,59.41454,739.0,43.3,8.4675,2.853,226.65004,0.044,2.153
13.0,6.0,2019.0,0.054,0.03085,148.6527,739.0,43.3,8.4675,7.003,193.86131,0.28,3.829
13.0,6.0,2019.0,0.034,0.60365,59.61206,739.0,43.45017,8.766667,4.155,219.1286,0.025,2.243
13.0,6.0,2019.0,0.009,1.15785,52.17326,739.0,43.583668,9.001167,0.113,261.7973,0.044,1.839
13.0,6.0,2019.0,0.037,1.0752,59.710503,739.0,43.583668,9.001167,0.7,246.94095,0.033,2.062
13.0,6.0,2019.0,0.011,0.44185,79.24653,739.0,43.583668,9.001167,3.721,218.57921,0.022,2.401
13.0,6.0,2019.0,0.011,0.1055,98.979004,739.0,43.583668,9.001167,5.42,215.96854,0.148,2.721
13.0,6.0,2019.0,0.004,0.0504,118.709564,739.0,43.583668,9.001167,6.203,207.61887,0.216,3.174
13.0,6.0,2019.0,0.004,0.02165,148.84708,739.0,43.583668,9.001167,6.437,208.3702,0.26,3.414
14.0,6.0,2019.0,0.086,0.70089996,59.610966,739.0,43.649666,9.1665,1.182,232.11739,0.033,1.269
14.0,6.0,2019.0,0.034,0.62455,64.867004,739.0,43.649666,9.1665,1.431,224.86655,0.022,1.383
14.0,6.0,2019.0,0.014,0.06285,99.275856,739.0,43.649666,9.1665,5.19,205.86612,0.167,2.581
14.0,6.0,2019.0,0.02,0.03495,149.04443,739.0,43.649666,9.1665,6.214,198.19604,0.222,3.344
